Subject,CourseTitle,CourseDescription,Component,Section,ClassNbr,Instructor,RequisitesAndConstraints,CreditUnits,Status,Waitlist,Campus,DeliveryType,Days/Times/Location,id,name,Times
Anatomy and Cell Biology,ANATCELL 4200A - CADAV. ANAT.: MUSCULOSKELETAL,"Course Description: Advanced human anatomy course which integrates lecture material with cadaveric laboratory dissections to explain how physical injuries and clinical impairments are associated with the spatial and functional relationships between the major structures of the upper and lower limbs (bones, muscles, ligaments, innervation and vasculature). Antirequisite(s): The former Anatomy and Cell Biology 2221. Extra Information: 2 lecture hours, 3 laboratory hours. Restricted to students in Year 4 Honours Specialization modules in Kinesiology and students in basic medical science modules.",LEC,201,12377,,"BLENDED COURSE: ASYNCHRONOUS ONLINE LECTURES. STUDENTS MUST ALSO REGISTER FOR AND ATTEND A LAB SECTION ON CAMPUS. RESTRICTED TO HONOURS SPECIALIZATION MODULES IN KINESIOLOGY WAIT LIST OPTION
REQUISITES: Prerequisite(s): 0.5 course with a minimum mark of 80% from: Anatomy and Cell Biology 2200A/B, Health Sciences 2300A/B, Kinesiology 2222A/B; and 0.5 course with a minimum mark of 80% from: Anatomy and Cell Biology 3200A/B, Health Sciences 3300A/B, Kinesiology 3222A/B.",0.50,Not Full,0,Main,Blended,          -,ANATCELL 4200A,CADAV. ANAT.: MUSCULOSKELETAL,
Anatomy and Cell Biology,ANATCELL 4201B - CADAV. ANAT.: ORGANS & SYSTEMS,"Course Description: An advanced human anatomy course which integrates lecture material with cadaveric laboratory dissections to explain the structural and functional relationships between the various organs that comprise the cardiovascular, respiratory, digestive, urogenital and central nervous systems. Special attention is given to clinical conditions associated with these anatomical systems. Antirequisite(s): The former Anatomy and Cell Biology 222. Extra Information: 2 lecture hours, 3 laboratory hours. Restricted to students in Year 4 Honours Specialization modules in Kinesiology and students in basic medical science modules.",LEC,200,11971,"K. Willmore
M. Mottola","BLENDED COURSE: ASYNCHRONOUS ONLINE LECTURES. STUDENTS MUST ALSO REGISTER FOR AND ATTEND A LAB SECTION ON CAMPUS. PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): 0.5 course with a minimum mark of 80% from: Anatomy and Cell Biology 2200A/B, Health Sciences 2300A/B, Kinesiology 2222A/B; and 0.5 course with a minimum mark of 80% from: Anatomy and Cell Biology 3200A/B, Health Sciences 3300A/B, Kinesiology 3222A/B.",0.50,Not Full,1,Main,Blended,          -,ANATCELL 4201B,CADAV. ANAT.: ORGANS & SYSTEMS,
Anatomy and Cell Biology,ANATCELL 4201B - CADAV. ANAT.: ORGANS & SYSTEMS,"Course Description: An advanced human anatomy course which integrates lecture material with cadaveric laboratory dissections to explain the structural and functional relationships between the various organs that comprise the cardiovascular, respiratory, digestive, urogenital and central nervous systems. Special attention is given to clinical conditions associated with these anatomical systems. Antirequisite(s): The former Anatomy and Cell Biology 222. Extra Information: 2 lecture hours, 3 laboratory hours. Restricted to students in Year 4 Honours Specialization modules in Kinesiology and students in basic medical science modules.",LEC,201,12378,"K. Willmore
M. Mottola","BLENDED COURSE: ASYNCHRONOUS ONLINE LECTURES. STUDENTS MUST ALSO REGISTER FOR AND ATTEND A LAB SECTION ON CAMPUS. RESTRICTED TO HONOURS SPECIALIZATION MODULES IN KINESIOLOGY WAIT LIST OPTION.
REQUISITES: Prerequisite(s): 0.5 course with a minimum mark of 80% from: Anatomy and Cell Biology 2200A/B, Health Sciences 2300A/B, Kinesiology 2222A/B; and 0.5 course with a minimum mark of 80% from: Anatomy and Cell Biology 3200A/B, Health Sciences 3300A/B, Kinesiology 3222A/B.",0.50,Not Full,1,Main,Blended,          -,ANATCELL 4201B,CADAV. ANAT.: ORGANS & SYSTEMS,
Anatomy and Cell Biology,ANATCELL 4410A - DISCOVERY-BASED CELL BIO I,"Course Description: This course focuses on advanced cell biological principles and the research pathways that lead to new discoveries in cytoskeletal regulation and cancer cell biology. Students will examine the controversial social/ethical parameters that guide bench-to-bedside experimentation and clinical translation, and will be trained in effective verbal and written scientific presentations. Extra Information: 3 lecture hours.",LEC,001,3179,"P. Lajoie
D. Laird
L. Flynn","PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): One of Biology 3316A/B or Physiology 3140A with a minimum mark of 70%, or Anatomy and Cell Biology 3309 with a minimum mark of 75%. The preferred prerequisite is one of Biology 3316A/B or Physiology 3140A.",0.50,Full,0,Main,In Person,"M         12:30 PM - 2:30 PM MSB-447
    W     10:30 AM - 11:30 AM MSB-447",ANATCELL 4410A,DISCOVERY-BASED CELL BIO I,"[{'day': 'Monday', 'start': '12:30 PM', 'end': '2:30 PM'}, {'day': 'Wednesday', 'start': '10:30 AM', 'end': '11:30 AM'}]"
Anatomy and Cell Biology,ANATCELL 4410A - DISCOVERY-BASED CELL BIO I,"Course Description: This course focuses on advanced cell biological principles and the research pathways that lead to new discoveries in cytoskeletal regulation and cancer cell biology. Students will examine the controversial social/ethical parameters that guide bench-to-bedside experimentation and clinical translation, and will be trained in effective verbal and written scientific presentations. Extra Information: 3 lecture hours.",LEC,001,3179,"P. Lajoie
D. Laird
L. Flynn","PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): One of Biology 3316A/B or Physiology 3140A with a minimum mark of 70%, or Anatomy and Cell Biology 3309 with a minimum mark of 75%. The preferred prerequisite is one of Biology 3316A/B or Physiology 3140A.",0.50,Full,0,Main,In Person,"M         12:30 PM - 2:30 PM MSB-447
    W     10:30 AM - 11:30 AM MSB-447",ANATCELL 4410A,DISCOVERY-BASED CELL BIO I,"[{'day': 'Monday', 'start': '12:30 PM', 'end': '2:30 PM'}, {'day': 'Wednesday', 'start': '10:30 AM', 'end': '11:30 AM'}]"
Anatomy and Cell Biology,ANATCELL 4411B - DISCOVERY BASED CELL BIO II,"Course Description: This course focuses on cell signalling diseases, cell specialization, stem cells, cloning and the cell biology of aging. Students will be trained in effective verbal and written scientific presentations. Extra Information: 3 lecture hours.",LEC,001,4485,"P. Lajoie
D. Laird
S. Penuela
N. Berube","PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): One of Biology 3316A/B or Physiology 3140A with a minimum mark of 70%, or Anatomy and Cell Biology 3309 with a minimum mark of 75%. The preferred prerequisite is one of Biology 3316A/B or Physiology 3140A.",0.50,Not Full,2,Main,In Person,"M         12:30 PM - 2:30 PM MSB-447
    W     10:30 AM - 11:30 AM MSB-447",ANATCELL 4411B,DISCOVERY BASED CELL BIO II,"[{'day': 'Monday', 'start': '12:30 PM', 'end': '2:30 PM'}, {'day': 'Wednesday', 'start': '10:30 AM', 'end': '11:30 AM'}]"
Anatomy and Cell Biology,ANATCELL 4411B - DISCOVERY BASED CELL BIO II,"Course Description: This course focuses on cell signalling diseases, cell specialization, stem cells, cloning and the cell biology of aging. Students will be trained in effective verbal and written scientific presentations. Extra Information: 3 lecture hours.",LEC,001,4485,"P. Lajoie
D. Laird
S. Penuela
N. Berube","PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): One of Biology 3316A/B or Physiology 3140A with a minimum mark of 70%, or Anatomy and Cell Biology 3309 with a minimum mark of 75%. The preferred prerequisite is one of Biology 3316A/B or Physiology 3140A.",0.50,Not Full,2,Main,In Person,"M         12:30 PM - 2:30 PM MSB-447
    W     10:30 AM - 11:30 AM MSB-447",ANATCELL 4411B,DISCOVERY BASED CELL BIO II,"[{'day': 'Monday', 'start': '12:30 PM', 'end': '2:30 PM'}, {'day': 'Wednesday', 'start': '10:30 AM', 'end': '11:30 AM'}]"
Anatomy and Cell Biology,ANATCELL 4425B - ADVANCED CLINICAL HISTOLOGY,"Course Description: This course focuses on the microscopic evaluation and interpretation of tissue sections obtained from humans and animals. Lectures and laboratory sessions will examine select histology specimens obtained from healthy tissue/organs and from humans and animal models of disease. Antirequisite(s): Pathology 4425A/B. Extra Information: 2 lecture hours, 2 laboratory hours. Cross-listed with Pathology 4425A/B.",LEC,001,10669,"D. Hamilton
C. Pocrnich
M. Sandig
L. Zhao","CROSS-LISTED WITH PATHOL 4425B. PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): A minimum mark of 70% in either Anatomy and Cell Biology 3309 or Pathology 3500.",0.50,Full,20,Main,In Person,  Tu       2:30 PM - 4:30 PM MSB-M282,ANATCELL 4425B,ADVANCED CLINICAL HISTOLOGY,"[{'day': 'Tuesday', 'start': '2:30 PM', 'end': '4:30 PM'}]"
Anatomy and Cell Biology,ANATCELL 4451F - INTEGRATIVE NEUROSCIENCE,"Course Description: This course focuses on the link between cellular/molecular mechanisms in the brain and behaviour. Topics include fundamental brain functions such as learning and memory, circadian rhythms and sleep, sexual behavior, motivation and reward, addiction, fear and anxiety, pain, stress, and the neurobiology of neurological and neuropsychiatric disorders. Extra Information: 2 lecture hours, 2 laboratory hours.",LEC,001,3180,"B. Allman
S. Whitehead
D. Mitchell","PRIORITY TO MODULES IN MEDICAL CELL BIOLOGY AND NEUROSCIENCE. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): One of Neuroscience 2000, Physiology 3120 or Physiology 3140A.",0.50,Full,1,Main,In Person,  Tu       10:30 AM - 12:30 PM MSB-M384,ANATCELL 4451F,INTEGRATIVE NEUROSCIENCE,"[{'day': 'Tuesday', 'start': '10:30 AM', 'end': '12:30 PM'}]"
Anatomy and Cell Biology,ANATCELL 4451F - INTEGRATIVE NEUROSCIENCE,"Course Description: This course focuses on the link between cellular/molecular mechanisms in the brain and behaviour. Topics include fundamental brain functions such as learning and memory, circadian rhythms and sleep, sexual behavior, motivation and reward, addiction, fear and anxiety, pain, stress, and the neurobiology of neurological and neuropsychiatric disorders. Extra Information: 2 lecture hours, 2 laboratory hours.",LEC,650,3195,"B. Allman
S. Whitehead
D. Mitchell","ONLINE COURSE. PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): One of Neuroscience 2000, Physiology 3120 or Physiology 3140A.",0.50,Not Full,0,Main,Distance Studies/Online,  Tu       10:30 AM - 12:30 PM MSB-M384,ANATCELL 4451F,INTEGRATIVE NEUROSCIENCE,"[{'day': 'Tuesday', 'start': '10:30 AM', 'end': '12:30 PM'}]"
Anatomy and Cell Biology,ANATCELL 4452B - NEUROBIOLOGY OF MENTAL ILLNESS,"Course Description: An introduction to common mental health disorders focusing on anatomical, clinical, biological, genetic and epidemiological aspects of psychiatric disorders including schizophrenia, addiction, depression, phobias, panic/anxiety, post-traumatic stress disorder, OCD, paranoia, attention-deficit hyperactivity disorder, suicide and autism. In addition to lectures and tutorials, students will debate important ethical issues in psychiatry. Extra Information: 2 lecture hours, 2 tutorial hours.",LEC,001,5598,"W. Rushlow
S. Laviolette","PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): a minimum mark of 70% in one of the following: (both Anatomy and Cell Biology 2200A/B and Anatomy and Cell Biology 3200A/B), Neuroscience 2000 or the former Anatomy and Cell Biology 3319.",0.50,Full,4,Main,In Person,M         10:30 AM - 12:30 PM DSB-2016,ANATCELL 4452B,NEUROBIOLOGY OF MENTAL ILLNESS,"[{'day': 'Monday', 'start': '10:30 AM', 'end': '12:30 PM'}]"
Anatomy and Cell Biology,ANATCELL 4461B - TRANSLATIONAL MODELS OF CANCER,"Course Description: This course introduces main cancer types in terms of histology, prognosis, biomarkers, imaging, and sites of metastasis. The role of translational research models in the development of disease-specific diagnostic tools and treatment modalities will be emphasized. Extra Information: 1 lecture hour, 3 lecture/tutorial hours per week.",LEC,001,4486,"A. Allan
S. Penuela
T. Shepherd","PRIORITY INFORMATION IS ON BMSc WEBSITE: http://www.schulich.uwo.ca/bmsc/academic_resources/courses/access_to_courses.html. WAIT LIST OPTION AVAILABLE.
REQUISITES: Prerequisite(s): a minimum mark of 70% in one of Anatomy and Cell Biology 3309 or Pathology 3500 or the former Pathology 3240A.",0.50,Full,6,Main,In Person,M         9:30 AM - 10:30 AM DSB-3008,ANATCELL 4461B,TRANSLATIONAL MODELS OF CANCER,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '10:30 AM'}]"
Anatomy and Cell Biology,ANATCELL 4480E - RESEARCH PROJECT & SEMINAR,"Course Description: The course consists of: lectures on laboratory safety, biosafety, use of animals in research, scientific integrity; an independent research project (topic and advisor chosen by consultation between student and faculty); scientific communication. Antirequisite(s): Biochemistry 4483E, the former Biochemistry 4485E, Microbiology and Immunology 4970E. Extra Information: 15 hours per week.",LEC,001,4172,S. Penuela,"RESTRICTED TO YR 4 HONS SPECIALIZATIONS IN BIOCHEMISTRY & CELL BIOLOGY, MEDICAL CELL BIOLOGY. LIMITED ENROLLMENT.
REQUISITES: Prerequisite(s): Biochemistry 3381A and Biochemistry 3382A with marks in each of at least 70%; one of Biochemistry 3380G or Biochemistry 3390B or Biology 3326F/G with a mark of at least 70%. Enrolment is limited and available only to students in the Year 4 of either an Honours Specialization in Biochemistry and Cell Biology or an Honours Specialization in Medical Cell Biology.",1.50,Not Full,0,Main,In Person,        F 2:30 PM - 5:30 PM,ANATCELL 4480E,RESEARCH PROJECT & SEMINAR,"[{'day': 'Friday', 'start': '2:30 PM', 'end': '5:30 PM'}]"
Anthropology,ANTHRO 1021B - INTRO SOCIOCUL & LINGUIST ANTH,"Course Description: An introductory course teaching basic concepts in the study of socio-cultural and linguistic practices worldwide. It underscores shared human experiences as well as our rich diversity. Topics include, changing socio-cultural and economic institutions, political and religious systems, and the role of language in the workings of power, indexicality and identity. Antirequisite(s): Anthropology 1020 (formerly Anthropology 1020E), Anthropology 1025F/G. Extra Information: 2 lecture hours, 1 tutorial hour.",LEC,001,11475,"K. Linton
A. Clark",,0.50,Full,0,Main,In Person,M         9:30 AM - 11:30 AM 3M-3250,ANTHRO 1021B,INTRO SOCIOCUL & LINGUIST ANTH,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '11:30 AM'}]"
Anthropology,ANTHRO 1021B - INTRO SOCIOCUL & LINGUIST ANTH,"Course Description: An introductory course teaching basic concepts in the study of socio-cultural and linguistic practices worldwide. It underscores shared human experiences as well as our rich diversity. Topics include, changing socio-cultural and economic institutions, political and religious systems, and the role of language in the workings of power, indexicality and identity. Antirequisite(s): Anthropology 1020 (formerly Anthropology 1020E), Anthropology 1025F/G. Extra Information: 2 lecture hours, 1 tutorial hour.",LEC,002,11476,"K. Linton
A. Clark",,0.50,Not Full,0,Main,In Person,M         9:30 AM - 11:30 AM 3M-3250,ANTHRO 1021B,INTRO SOCIOCUL & LINGUIST ANTH,"[{'day': 'Monday', 'start': '9:30 AM', 'end': '11:30 AM'}]"
Anthropology,ANTHRO 1022A - INTRO BIOL ANTHRO & ARCHA,"Course Description: An introduction to aspects of Biological Anthropology and Archaeology which help us to understand the place of humankind in nature. Topics to be covered include heredity, human evolution and variability, archaeological method, the development of culture, the domestication of plants and animals, and the rise of civilization and the state. Antirequisite(s): Anthropology 1020 (formerly Anthropology 1020E), Anthropology 1026F/G. Extra Information: 2 lecture hours, 1 tutorial hour.",LEC,001,11482,"J. Stock
L. Hodgetts",,0.50,Full,0,Main,In Person,  Tu       10:30 AM - 12:30 PM NS-7,ANTHRO 1022A,INTRO BIOL ANTHRO & ARCHA,"[{'day': 'Tuesday', 'start': '10:30 AM', 'end': '12:30 PM'}]"
Anthropology,ANTHRO 1022A - INTRO BIOL ANTHRO & ARCHA,"Course Description: An introduction to aspects of Biological Anthropology and Archaeology which help us to understand the place of humankind in nature. Topics to be covered include heredity, human evolution and variability, archaeological method, the development of culture, the domestication of plants and animals, and the rise of civilization and the state. Antirequisite(s): Anthropology 1020 (formerly Anthropology 1020E), Anthropology 1026F/G. Extra Information: 2 lecture hours, 1 tutorial hour.",LEC,002,11868,"J. Stock
L. Hodgetts",,0.50,Not Full,0,Main,In Person,  Tu       10:30 AM - 12:30 PM NS-7,ANTHRO 1022A,INTRO BIOL ANTHRO & ARCHA,"[{'day': 'Tuesday', 'start': '10:30 AM', 'end': '12:30 PM'}]"
